Unnamed: 0,Median Income,Age of House,Average Rooms,Average Bedrooms,Population,Average Occupancy,Latitude,Longitude,Price,Postal_Code,Extra_Noise,Random,Average_NotBedrooms
10217,2.9076,52.0,4.386609071274298,1.0928725701943844,1191.0,2.572354211663067,33.87,-117.91,1.773,92565,-0.0994724027795285,91.4192077402883,3.293736501079914
10218,3.6435,18.0,3.2580645161290325,1.0725806451612905,866.0,1.7459677419354838,33.89,-117.88,1.191,93174,0.48230842425577825,1.841798811520301,2.185483870967742
10219,4.5,16.0,5.183783783783784,0.9513513513513514,353.0,1.908108108108108,33.89,-117.88,1.733,93081,0.07208750410662172,63.09890468807041,4.232432432432432
10220,3.0263,15.0,2.5864864864864865,0.972972972972973,615.0,1.662162162162162,33.88,-117.88,1.625,92630,-0.33257312833496894,60.474796144200724,1.6135135135135135
10221,1.9127,15.0,2.843642611683849,1.075601374570447,1549.0,2.661512027491409,33.88,-117.89,1.75,93161,-0.5493628701120722,57.8411151054781,1.768041237113402
10222,5.3836,33.0,6.591666666666667,1.0666666666666669,771.0,3.2125,33.88,-117.89,2.296,94321,-1.7230162191325151,47.43430508667556,5.525
10223,5.7519,27.0,6.298192771084337,1.0120481927710845,1037.0,3.1234939759036147,33.88,-117.89,2.434,90669,-0.7421464237843225,85.24303326886111,5.286144578313253
10224,3.0893,25.0,3.83547557840617,1.12853470437018,755.0,1.9408740359897168,33.87,-117.89,1.882,95859,-0.01965001220148896,65.93328702904843,2.7069408740359897
10225,3.3594,32.0,4.969298245614035,0.9473684210526316,693.0,3.039473684210526,33.87,-117.89,2.021,95012,-2.7061569997716033,78.18622814993935,4.021929824561403
10226,5.6409,35.0,5.56231884057971,1.0115942028985507,1302.0,3.773913043478261,33.87,-117.88,1.909,96269,-0.5148659103564028,11.552180597918982,4.550724637681159
10227,3.0465,32.0,4.064766839378239,1.093264248704663,835.0,2.1632124352331608,33.87,-117.89,1.489,93168,0.9205737054833188,4.9898637457442385,2.9715025906735755
10228,3.3472,45.0,4.244725738396625,0.9704641350210972,1237.0,5.219409282700422,33.87,-117.93,1.68,92121,1.3432289012964824,2.852850892977865,3.2742616033755274
10229,2.6563,36.0,3.072607260726073,0.9207920792079208,778.0,2.567656765676568,33.86,-117.93,1.55,95310,-0.5274444556279309,14.720598547359277,2.151815181518152
10230,3.3438,17.0,4.409214092140921,1.0785907859078592,1216.0,3.2953929539295395,33.86,-117.93,1.866,94078,-0.5649990232431683,66.70078902544158,3.330623306233062
10231,5.5867,35.0,5.350574712643678,1.0402298850574712,516.0,2.9655172413793105,33.86,-117.93,1.825,95801,-0.7199817377150125,49.40217557411708,4.310344827586207
10232,1.7935,29.0,3.745398773006135,1.138036809815951,1822.0,5.588957055214724,33.87,-117.93,1.625,95938,-0.5583904374523014,75.2252256162071,2.6073619631901837
10233,3.3008,28.0,3.8535911602209945,1.0994475138121549,1220.0,3.3701657458563536,33.86,-117.89,1.938,96079,1.1426489868487453,19.17303367421075,2.7541436464088394
10234,2.4732,26.0,4.35673624288425,1.081593927893738,1415.0,2.685009487666034,33.86,-117.91,1.658,94151,1.6292081188074055,36.69630419704616,3.275142314990512
10235,3.6375,26.0,4.933774834437086,1.0662251655629138,247.0,1.6357615894039734,33.86,-117.92,1.339,90719,-1.6884768330888253,88.8497548549545,3.8675496688741724
10236,3.055,33.0,3.775413711583924,0.9598108747044918,1888.0,4.463356973995272,33.87,-117.92,1.578,92600,-0.8114652006233829,93.57145460285334,2.8156028368794326
10237,4.2188,16.0,5.11344537815126,0.9558823529411764,1017.0,2.1365546218487395,33.91,-117.87,1.763,96175,-1.863472815908306,92.17291549891718,4.1575630252100835
10238,6.5945,21.0,8.132992327365729,1.1099744245524297,1413.0,3.613810741687979,33.9,-117.88,2.773,93598,-0.028634524995832824,81.83050442007625,7.023017902813299
10239,3.5333,15.0,3.559498956158664,0.9979123173277662,759.0,1.5845511482254695,33.9,-117.88,1.144,94669,-0.4883670868558086,68.8235878597892,2.5615866388308977
10240,3.0214,19.0,4.113662456946039,1.0459242250287026,2300.0,2.640642939150402,33.89,-117.88,2.184,90666,0.35892050887264293,91.36778940274637,3.0677382319173363
10241,3.6946,17.0,3.905339805825242,1.1201456310679612,1701.0,2.0643203883495147,33.89,-117.88,2.655,90283,0.6632184207404347,71.41815918326391,2.7851941747572813
10242,7.1472,25.0,7.613333333333333,1.08,486.0,3.24,33.89,-117.87,2.701,95840,0.5522618258130304,95.39362487254938,6.533333333333333
10243,6.4514,16.0,7.204488778054863,1.054862842892768,1227.0,3.0598503740648377,33.91,-117.86,2.708,93903,-1.6459388977685612,2.478833203688846,6.149625935162095
10244,6.9113,17.0,7.484536082474227,0.9690721649484536,630.0,3.247422680412371,33.9,-117.86,2.852,93565,-0.025702232509186518,92.1642085894577,6.515463917525773
10245,7.2478,25.0,7.855392156862745,1.0024509803921569,1291.0,3.1642156862745097,33.9,-117.86,2.992,92234,-1.6957194907004491,55.57405361393748,6.852941176470589
10246,6.8268,21.0,6.782515991471215,0.953091684434968,1416.0,3.0191897654584223,33.9,-117.87,2.803,94593,1.7368727731524258,11.179775182045827,5.8294243070362475
10247,6.6897,22.0,7.408783783783784,1.0016891891891893,1915.0,3.2347972972972974,33.89,-117.86,2.898,91465,-0.3546774435728737,21.491126973729468,6.407094594594595
10248,6.9612,24.0,8.307053941908714,1.049792531120332,820.0,3.4024896265560165,33.89,-117.86,2.745,90129,-1.3664632710364661,85.21592839149136,7.257261410788383
10249,6.4218,19.0,7.153846153846154,1.0384615384615383,786.0,3.358974358974359,33.89,-117.87,2.75,94734,-0.5442654980966511,50.6116954846516,6.115384615384616
10250,3.7361,19.0,5.03416149068323,1.0186335403726707,871.0,2.7049689440993787,33.88,-117.86,2.014,96257,0.2078824286333278,98.28177234952365,4.01552795031056
10251,2.425,17.0,3.1600877192982457,1.162280701754386,769.0,1.6864035087719298,33.89,-117.87,1.717,92060,0.7332484725630033,11.753110950497103,1.9978070175438598
10252,3.343,22.0,4.285714285714286,1.216117216117216,1382.0,2.531135531135531,33.89,-117.87,1.846,93672,1.300309545788696,41.250346390012915,3.0695970695970693
10253,3.025,25.0,3.982378854625552,0.9691629955947136,1342.0,2.9559471365638768,33.88,-117.87,1.569,96587,0.06290973059478448,33.18744430807601,3.013215859030838
10254,3.3036,24.0,3.75,0.9915254237288136,1519.0,2.1454802259887007,33.88,-117.87,1.839,92494,-0.33383207446018304,51.61354360649217,2.7584745762711864
10255,3.5667,28.0,4.616343490304709,1.0415512465373962,2026.0,2.806094182825485,33.88,-117.87,1.907,95081,0.6850693709324386,63.343781886971854,3.5747922437673134
10256,3.6417,28.0,4.63943161634103,1.0692717584369449,1682.0,2.987566607460036,33.88,-117.87,2.043,90992,0.6576356647244124,66.16294693816545,3.570159857904085
10257,5.1784,12.0,6.25,0.98046875,685.0,2.67578125,33.87,-117.86,2.54,96858,0.11877840680279592,0.12958799117780417,5.26953125
10259,4.6806,18.0,4.633802816901408,1.0140845070422535,209.0,2.943661971830986,33.86,-117.85,1.875,92121,0.8096224271269085,8.896043378156794,3.6197183098591545
10260,5.9639,22.0,6.330708661417323,1.031496062992126,1486.0,2.3401574803149607,33.89,-117.85,2.623,92584,-0.610248829249581,3.5063833655951893,5.299212598425197
10261,7.3658,14.0,7.010324483775811,1.0044247787610618,2138.0,3.1533923303834808,33.88,-117.85,2.885,94196,-0.024023127365470052,86.45991463982773,6.005899705014749
10262,6.5843,20.0,7.351201478743068,0.99815157116451,1886.0,3.4861367837338264,33.88,-117.86,2.722,92223,-2.032973548237199,31.32922531596556,6.353049907578558
10264,5.5918,20.0,6.193846153846154,0.9969230769230768,1997.0,3.0723076923076924,33.9,-117.85,2.605,94522,1.3898682046779944,36.70634418763643,5.196923076923078
10265,5.2037,25.0,5.885931558935361,0.973384030418251,811.0,3.0836501901140685,33.9,-117.85,2.422,93188,-0.4916916087597099,45.03712489466927,4.91254752851711
10266,5.7951,24.0,6.63575042158516,1.053962900505902,1912.0,3.224283305227656,33.89,-117.84,2.269,93237,1.3955638697052697,84.93043972535757,5.581787521079258
10267,5.7457,24.0,6.732793522267206,1.0182186234817814,1616.0,3.2712550607287447,33.89,-117.85,2.406,94136,-0.6561907366361542,1.4166260962134913,5.7145748987854255
10268,3.2083,21.0,4.150273224043716,1.0601092896174864,1203.0,3.28688524590164,33.87,-117.88,1.453,94524,0.3022240447578436,11.86182743798504,3.09016393442623
10270,4.6563,7.0,3.933530280649926,0.948301329394387,1367.0,2.019202363367799,33.87,-117.87,1.624,90343,0.05474395453837187,68.51631221409004,2.985228951255539
10271,2.4929,15.0,4.171428571428572,1.0461538461538462,1766.0,3.881318681318681,33.87,-117.87,1.585,94461,-0.6019941468839443,96.38925227075971,3.1252747252747257
10272,3.0227,16.0,4.515254237288136,1.2474576271186442,1534.0,5.2,33.87,-117.87,2.971,94704,0.4796087861778043,64.27864212970076,3.2677966101694924
10273,5.6573,19.0,6.713080168776371,1.1772151898734178,891.0,3.759493670886076,33.87,-117.86,2.16,96800,1.2769492546645032,26.11234684675232,5.5358649789029535
10274,2.7759,18.0,4.013353115727003,1.0578635014836797,2726.0,4.044510385756676,33.85,-117.88,2.0,94823,1.7897906998373772,51.986442878661734,2.955489614243323
10275,3.4856,28.0,4.50294695481336,1.043222003929273,2197.0,4.31630648330059,33.86,-117.87,1.428,92276,0.7427230614249261,97.49804755814343,3.4597249508840866
10276,3.1667,22.0,4.437751004016064,0.9678714859437751,971.0,3.899598393574297,33.85,-117.88,1.139,94920,-1.2100329674810664,52.80765465677909,3.4698795180722892
10277,5.8243,13.0,5.838420107719928,1.0466786355475763,1546.0,2.7755834829443446,33.89,-117.81,2.979,93201,-1.4055789105072019,37.35076297282024,4.791741472172352
10279,4.6172,24.0,5.46095717884131,1.0604534005037782,1050.0,2.6448362720403025,33.89,-117.82,2.383,95471,1.138935820977949,38.34255548387203,4.400503778337532
10281,4.0714,21.0,6.414583333333334,1.0604166666666666,1431.0,2.98125,33.89,-117.82,2.789,90888,-0.9972915110979095,96.70335085917307,5.354166666666667
10282,4.1064,16.0,5.0231548480463095,1.024602026049204,1769.0,2.560057887120116,33.86,-117.78,2.461,92043,0.6159550890440554,71.89165267317058,3.9985528219971056
10283,6.4265,16.0,6.909565217391305,1.0347826086956522,1971.0,3.4278260869565216,33.87,-117.76,2.637,91341,0.13394029593058274,68.71728556220472,5.874782608695653
10284,6.5755,23.0,6.813370473537605,1.0027855153203342,1196.0,3.331476323119777,33.9,-117.83,2.728,93720,1.3187013557682354,23.20543216907468,5.81058495821727
10285,7.0352,24.0,7.867579908675799,1.0182648401826484,707.0,3.228310502283105,33.9,-117.84,2.996,92883,0.5099516667426873,55.948463776357436,6.8493150684931505
10286,4.625,25.0,6.554716981132075,1.018867924528302,840.0,3.169811320754717,33.89,-117.83,2.457,95392,-0.030578532411292016,35.67451985223135,5.535849056603773
10287,6.0132,23.0,6.815561959654179,1.0230547550432276,1209.0,3.484149855907781,33.88,-117.83,2.594,94212,2.0612454684605774,24.02015258539498,5.792507204610951
10288,6.7837,19.0,6.328571428571428,0.9678571428571427,1787.0,3.191071428571429,33.89,-117.84,2.643,96961,0.8232475017125183,89.55522860141045,5.360714285714286
10289,6.9308,18.0,6.704761904761905,1.0793650793650793,1048.0,3.326984126984127,33.88,-117.83,2.317,92415,0.5547322169891947,38.31558087626134,5.625396825396826
10290,6.2185,15.0,6.519951632406288,1.082224909310762,2531.0,3.060459492140266,33.88,-117.82,2.803,91117,-0.6826060722180601,28.27871624713978,5.437726723095526
10291,5.2131,5.0,4.898805340829234,1.0182712579058328,3521.0,2.4743499648629657,33.87,-117.83,2.439,94263,-1.1466430836672743,93.1720396608368,3.8805340829234005
10293,6.0591,19.0,6.397435897435898,0.9686609686609686,2457.0,3.5,33.87,-117.81,2.335,93001,-0.2594680999879023,19.73463964561254,5.42877492877493
10294,4.2566,16.0,4.924731182795699,1.0595533498759304,3107.0,2.5698924731182795,33.87,-117.8,2.061,91738,-1.4988247789067888,74.55047847165227,3.865177832919769
10295,3.5625,18.0,5.782608695652174,1.2608695652173914,95.0,4.130434782608695,33.86,-117.81,2.35,91364,-0.3219769900741795,65.27471444642627,4.521739130434782
10299,6.0571,17.0,6.207598371777476,1.0366350067842605,2054.0,2.7869742198100407,33.92,-117.87,2.724,92708,0.8009535693011547,92.04844283722855,5.170963364993216
10301,4.6315,16.0,6.366520787746171,1.0787746170678336,2306.0,2.5229759299781183,33.92,-117.8,2.775,94790,0.9817898365690693,83.20471375672783,5.2877461706783375
10303,6.0829,17.0,6.506079027355623,1.0265957446808511,3822.0,2.904255319148936,33.88,-117.79,2.526,90924,-0.342004268275726,70.52952179396415,5.479483282674773
10304,5.3307,16.0,6.005353319057816,1.019271948608137,2624.0,2.809421841541756,33.87,-117.78,1.696,90151,2.9359748746381094,31.457166069709565,4.986081370449679
10306,6.5437,14.0,6.901548672566372,0.9966814159292036,2923.0,3.233407079646017,33.9,-117.78,2.682,90585,1.273340552051642,49.55690112705492,5.904867256637169
10307,7.5744,25.0,6.932926829268292,1.0365853658536586,524.0,3.1951219512195124,33.9,-117.82,2.593,90912,-0.029969424069509792,94.44957613471799,5.896341463414634
10313,5.6403,23.0,6.936073059360731,1.0730593607305936,1568.0,3.5799086757990866,33.85,-117.8,2.33,92321,1.1414234246983592,2.320263058149352,5.863013698630137
10314,6.057,21.0,6.674358974358975,1.035897435897436,1350.0,3.4615384615384617,33.85,-117.82,2.359,95673,-0.5794930678011466,79.43318238200389,5.638461538461539
10315,5.2227,18.0,5.552147239263804,0.9355828220858896,1189.0,3.647239263803681,33.85,-117.82,2.135,90495,0.2539157193348046,25.181035045387933,4.616564417177915
10321,6.1504,16.0,6.935229067930489,1.042654028436019,2146.0,3.390205371248025,33.86,-117.78,2.66,93795,-0.36056673178985454,18.50169432937917,5.892575039494471
10322,7.0592,16.0,7.434579439252336,1.0023364485981308,1663.0,3.885514018691589,33.87,-117.76,2.882,92148,-1.2117769192049808,23.222461442231957,6.432242990654205
10325,4.3269,13.0,5.926686217008798,1.06158357771261,1081.0,3.1700879765395893,33.79,-117.8,2.314,90556,0.5326311343770632,5.975099149684715,4.865102639296188
10326,6.67,11.0,6.495067817509248,0.998766954377312,4409.0,2.718249075215783,33.8,-117.79,2.832,95201,-0.005902242320550605,99.19798242861678,5.496300863131936
10329,6.6207,16.0,6.858546168958743,0.986247544204322,1496.0,2.93909626719057,33.84,-117.75,2.705,91552,0.06828327593863867,86.9869143225145,5.87229862475442
10331,6.7274,5.0,5.910931174089069,0.9649122807017544,1913.0,2.5816464237516867,33.84,-117.77,2.664,92120,-0.027135232619142746,52.105596863222736,4.946018893387315
10337,6.0531,25.0,5.833333333333333,1.0021097046413503,1666.0,3.5147679324894514,33.8,-117.81,2.307,93085,-0.8981012047997423,71.51031785570919,4.8312236286919825
10338,4.2564,25.0,5.592105263157895,1.0855263157894737,4528.0,4.2556390977443606,33.79,-117.81,2.046,93504,1.5883379572273506,55.659536292350765,4.506578947368421
10340,6.925,18.0,7.902004454342984,1.0556792873051224,1506.0,3.354120267260579,33.78,-117.8,2.903,90156,0.24873822972854492,81.15789444508323,6.846325167037862
10341,4.7804,17.0,5.305128205128205,1.0320512820512822,2442.0,3.1307692307692307,33.78,-117.8,2.42,90734,-0.26696594618356206,84.47651915570114,4.273076923076923
10342,5.2541,5.0,5.469879518072289,1.0860585197934596,1467.0,2.5249569707401034,33.8,-117.69,2.371,96275,-1.309210352534179,23.27904281532013,4.383820998278829
10343,8.4112,16.0,7.488888888888889,0.9407407407407408,789.0,2.922222222222222,33.61,-117.66,2.869,95523,1.4033805327436546,45.974777065024576,6.548148148148148
10344,6.2177,16.0,6.3915094339622645,1.0393081761006289,1962.0,3.0849056603773586,33.62,-117.66,2.566,94654,0.9173182278766948,63.4847734189571,5.352201257861635
10345,5.7871,24.0,6.184294871794871,1.0592948717948718,1972.0,3.16025641025641,33.61,-117.67,2.274,96250,0.0015093991782153475,97.8440830608275,5.125
10346,6.0471,17.0,6.535849056603774,0.979245283018868,1713.0,3.232075471698113,33.61,-117.66,2.484,96408,-1.284129532581842,68.26893790961647,5.556603773584905
10347,7.1497,21.0,6.755244755244755,0.93006993006993,860.0,3.006993006993007,33.61,-117.66,2.74,93276,1.658931254979496,89.76350107441573,5.825174825174825
10348,6.8667,24.0,7.321739130434783,1.008695652173913,781.0,3.395652173913044,33.6,-117.66,2.796,90154,-0.3647905816135046,84.61120509870877,6.3130434782608695
10349,7.5488,25.0,7.550403225806452,1.0524193548387095,1648.0,3.3225806451612905,33.6,-117.66,2.781,90996,-0.6715108447416982,58.206306367856406,6.497983870967742
10350,6.1401,23.0,6.305799648506151,1.0140597539543057,1695.0,2.978910369068541,33.61,-117.67,2.432,92294,-0.04912272262259028,89.36553600618889,5.291739894551846
10351,3.929,16.0,4.638222222222222,1.055111111111111,2701.0,2.400888888888889,33.63,-117.68,1.431,94626,0.37513607217556344,37.74217278252344,3.5831111111111107
10352,6.2403,13.0,6.54320987654321,1.0336700336700335,2897.0,3.251402918069585,33.63,-117.68,2.574,92905,-0.16863290969190903,37.92835304483114,5.509539842873176
10353,4.4063,9.0,4.564426877470356,1.0434782608695652,3086.0,2.439525691699605,33.63,-117.67,2.022,96067,-3.387234583891768,78.0965643242669,3.5209486166007906
10354,4.6369,43.0,4.413394919168591,1.0138568129330254,930.0,2.147806004618938,33.77,-117.62,1.864,96681,0.24962602560472855,13.454366563501097,3.399538106235566
10355,5.6346,36.0,6.154205607476635,1.0654205607476634,531.0,2.481308411214953,33.72,-117.6,2.725,94824,0.9225819634611637,30.582521745841895,5.088785046728972
10356,6.7921,25.0,6.984547461368654,0.9911699779249448,1517.0,3.34878587196468,33.6,-117.67,2.66,91177,-0.8910505172076293,60.857245087334235,5.993377483443709
10357,7.5791,18.0,6.783904619970194,1.052160953800298,1918.0,2.8584202682563338,33.59,-117.66,2.881,90153,1.560552959916954,42.00655988669486,5.731743666169896
10360,7.9294,18.0,7.722488038277512,1.0047846889952152,692.0,3.311004784688995,33.57,-117.67,2.803,94187,0.8748708753092173,94.07237098882285,6.717703349282297
10361,8.0082,16.0,7.790528233151184,1.029143897996357,1642.0,2.9908925318761383,33.57,-117.66,2.866,96481,0.4687752061135092,95.85060696191366,6.761384335154827
10362,3.7361,16.0,5.022372528616025,1.0405827263267429,4732.0,2.4620187304890737,33.62,-117.7,1.972,95599,-1.0140883331826094,50.25813088137892,3.9817898022892817
10363,6.4598,18.0,7.840073529411764,1.068014705882353,2025.0,3.722426470588236,33.62,-117.69,2.827,91716,0.2788684195580776,53.90618903656813,6.77205882352941
10364,6.0689,19.0,6.7318181818181815,0.9204545454545454,1295.0,2.9431818181818183,33.61,-117.68,2.48,93202,0.3549299233926498,72.46270918237711,5.811363636363636
10365,4.0221,16.0,5.594795539033457,1.0780669144981412,1649.0,3.0650557620817844,33.61,-117.69,2.362,96593,-0.08192307484655668,45.72649252341735,4.516728624535316
10367,5.5779,16.0,5.938223938223938,1.003861003861004,835.0,3.223938223938224,33.65,-117.65,2.348,96112,0.8913396468447979,19.00984679404768,4.934362934362934
10368,6.7079,17.0,6.101923076923077,0.9634615384615384,1555.0,2.9903846153846154,33.64,-117.66,2.508,92857,-0.36073055824440614,74.69691686229308,5.138461538461539
10369,5.1645,11.0,5.358267716535433,1.0905511811023625,1565.0,3.0807086614173227,33.64,-117.67,1.641,90786,-0.2716279797439698,73.77858893529982,4.26771653543307
10370,6.2242,13.0,6.121320890165111,0.9791816223977028,4597.0,3.3000717875089736,33.65,-117.66,2.379,94368,-0.6663714077047016,24.49811033917795,5.1421392677674085
10371,6.7543,15.0,7.185567010309279,1.0701030927835051,1740.0,3.5876288659793816,33.65,-117.65,2.519,96123,-0.451236745566911,83.29165197810076,6.115463917525774
10373,7.5426,15.0,7.00297176820208,0.9970282317979198,2197.0,3.264487369985141,33.65,-117.65,2.948,96731,-0.14999045077976747,61.36491964201608,6.0059435364041605
10374,5.5085,16.0,5.461920529801325,1.009933774834437,1967.0,3.256622516556291,33.63,-117.66,2.233,94272,-0.18610951475596346,23.630161031536545,4.451986754966888
10375,7.7814,10.0,7.665952890792291,1.051391862955032,1688.0,3.6145610278372593,33.65,-117.63,2.887,93767,-0.23103693566139877,65.20391441687042,6.61456102783726
10378,6.1935,11.0,6.131645569620253,1.0860759493670886,810.0,2.050632911392405,33.64,-117.64,2.932,92878,0.9240979409662279,23.360952629056076,5.045569620253165
10379,5.4132,4.0,4.754690757470466,1.0507296733842946,3256.0,2.2626824183460736,33.65,-117.64,2.166,90642,1.502697866344197,26.52329540800178,3.7039610840861714
10380,3.7139,9.0,5.714093959731543,1.0536912751677852,1293.0,1.7355704697986578,33.62,-117.63,1.967,95994,-1.2818521573795725,84.80093068031562,4.660402684563758
10381,4.2009,6.0,5.723880597014926,1.0242537313432836,985.0,1.837686567164179,33.63,-117.63,2.38,94662,1.4794614334697658,92.94915692398189,4.699626865671642
10382,6.2899,15.0,6.961439588688946,1.0539845758354756,1140.0,2.930591259640103,33.62,-117.65,2.75,90665,0.6744654244910979,25.688265835821113,5.90745501285347
10383,3.4115,16.0,5.408719346049046,1.050408719346049,1202.0,1.6376021798365124,33.62,-117.64,1.848,93426,-0.8930786006049823,92.80510370851857,4.3583106267029965
10384,6.1493,16.0,6.365313653136531,0.982779827798278,2717.0,3.341943419434194,33.62,-117.66,2.578,93783,-0.3298838851601831,23.87988465023535,5.382533825338253
10385,6.4114,15.0,7.52755905511811,1.0498687664041997,2529.0,3.3188976377952755,33.6,-117.65,2.787,95427,0.28398781971254555,11.726736554258565,6.4776902887139105
10386,5.826,14.0,6.235995232419547,0.965435041716329,3041.0,3.624553039332538,33.61,-117.64,2.479,93701,-1.6550168940722543,5.822387807126117,5.270560190703217
10390,4.3542,5.0,4.479820627802691,1.1210762331838564,1185.0,2.65695067264574,33.57,-117.65,1.956,95894,-0.08674444724533177,24.21132408326333,3.3587443946188342
10392,5.5545,16.0,6.2075,1.1075,1357.0,3.3925,33.57,-117.66,2.142,91069,0.525545680190085,38.52465406772353,5.1
10394,4.7981,16.0,6.408536585365853,1.0670731707317074,1003.0,3.057926829268293,33.54,-117.67,1.708,92349,-0.7443711598045819,92.75483801093047,5.341463414634146
10395,4.8906,15.0,5.728132387706856,1.0283687943262412,1366.0,3.2293144208037825,33.54,-117.67,1.818,94503,-1.4798553430192238,24.21579997060287,4.699763593380615
10396,3.7609,6.0,4.446478873239436,1.0154929577464789,1695.0,2.387323943661972,33.55,-117.67,2.223,91212,0.1986435513874016,36.54653449508933,3.4309859154929576
10397,4.6863,4.0,5.204113924050633,1.1518987341772151,1345.0,2.1281645569620253,33.56,-117.67,1.844,96965,2.2082504289968408,73.4155874743572,4.052215189873418
10398,5.9339,15.0,6.361313868613139,0.927007299270073,943.0,3.4416058394160585,33.51,-117.64,2.86,95949,-0.7132320106245545,30.207408798728153,5.434306569343065
10404,6.5143,29.0,5.995098039215686,1.053921568627451,633.0,3.1029411764705883,33.67,-117.59,2.798,91152,-0.6870450659553086,68.43681516795806,4.9411764705882355
10406,5.1589,3.0,4.2020905923344944,0.89198606271777,563.0,1.961672473867596,33.66,-117.59,1.678,96704,-0.20049376535647676,43.20778192485024,3.3101045296167246
10407,5.2497,4.0,5.536013400335008,1.0787269681742044,1693.0,2.835845896147404,33.66,-117.58,2.15,95237,1.5697275392410768,19.64449526591723,4.457286432160804
10408,5.7709,4.0,5.181347150259067,1.093264248704663,833.0,2.1580310880829017,33.65,-117.58,1.903,92511,-1.6524045853927698,73.40589009691361,4.0880829015544045
10409,6.0722,4.0,5.857777777777778,0.9688888888888888,673.0,2.991111111111111,33.66,-117.59,2.608,90143,0.7698241312706066,2.703883335668411,4.888888888888889
10410,4.5022,2.0,4.529356943150047,1.1118359739049395,2332.0,2.173345759552656,33.65,-117.59,1.519,92489,-0.47093319782633974,29.233482507297893,3.4175209692451074
10411,6.2464,4.0,6.461855670103093,1.0391752577319588,1599.0,3.296907216494845,33.65,-117.6,2.339,93228,-0.3847000088575499,35.61815391683787,5.422680412371134
10412,6.8004,3.0,7.789022298456261,1.234991423670669,1600.0,2.74442538593482,33.67,-117.61,2.849,94582,-1.0101667196162418,45.8218254987636,6.5540308747855915
10413,4.6076,6.0,4.665773011617516,1.0875781948168006,2597.0,2.320822162645219,33.66,-117.64,2.04,94955,-0.2489711584511615,67.98692319761393,3.578194816800715
10414,4.2463,4.0,4.6450777202072535,1.0103626943005182,897.0,2.3238341968911915,33.65,-117.59,1.828,93205,-0.9812987632552502,45.940499418603686,3.6347150259067353
10416,6.1078,2.0,6.570224719101123,1.1474719101123596,1970.0,2.7668539325842696,33.63,-117.61,2.19,96031,-0.5423190856848674,59.43241122862163,5.422752808988763
10421,4.0313,31.0,5.108387096774194,1.104516129032258,1919.0,2.4761290322580645,33.42,-117.61,2.82,94243,-2.4654939933130136,59.57790784178173,4.0038709677419355
10423,6.487,4.0,8.587677725118484,1.2085308056872035,661.0,3.132701421800948,33.47,-117.62,2.942,95455,-1.7339123969769745,37.32716498960077,7.37914691943128
10426,4.7237,6.0,5.10752688172043,0.989247311827957,426.0,2.290322580645161,33.45,-117.61,2.207,93142,0.3367229815964999,93.39712657546984,4.118279569892473
10429,3.3967,25.0,6.176136363636363,1.2159090909090908,603.0,1.713068181818182,33.42,-117.65,2.494,93304,1.262226753925343,95.58538308764427,4.9602272727272725
10430,4.875,27.0,7.260869565217392,1.2173913043478262,130.0,2.8260869565217392,33.45,-117.64,2.841,91357,3.229829126809528,58.185088409446585,6.043478260869565
10431,3.2232,27.0,4.86737400530504,1.0954907161803713,1221.0,3.2387267904509285,33.43,-117.62,2.471,96954,0.9245536575733021,7.169088029543191,3.7718832891246685
10432,3.3155,27.0,4.419243986254296,1.2164948453608246,2321.0,2.65864833906071,33.43,-117.62,2.31,92713,-0.5146974113162374,49.112756425593574,3.202749140893471
10433,2.7545,24.0,3.5313351498637604,1.0463215258855585,850.0,2.316076294277929,33.43,-117.62,2.313,94185,-1.9836314728963822,18.44193267940072,2.485013623978202
10435,4.0647,23.0,4.717112922002328,1.1117578579743888,1950.0,2.270081490104773,33.43,-117.62,2.406,91357,0.5397664303241543,48.32145218729037,3.6053550640279393
10436,2.3545,33.0,3.62776025236593,1.2082018927444795,604.0,1.9053627760252363,33.43,-117.61,1.875,94294,-1.4525254463122808,18.84831544985418,2.4195583596214503
10437,3.1029,27.0,4.135802469135802,1.0946502057613168,460.0,1.8930041152263373,33.42,-117.62,1.906,94633,-0.8071774512125034,70.38552456488844,3.041152263374485
10439,5.4031,4.0,5.445977011494253,1.3011494252873563,996.0,2.289655172413793,33.45,-117.6,2.438,93192,0.8860273870113858,8.04291200663425,4.144827586206897
10441,4.0076,22.0,4.933021806853582,1.1573208722741433,1797.0,2.799065420560748,33.4,-117.59,2.521,90300,0.2942050199296082,95.33040763959241,3.7757009345794392
10442,5.1298,17.0,5.314420803782506,1.0591016548463357,878.0,2.07565011820331,33.41,-117.59,2.46,90723,-0.9290649408936263,19.537588943335273,4.25531914893617
10443,4.665,23.0,5.84,1.0847058823529412,1048.0,2.4658823529411764,33.42,-117.6,2.806,95694,-1.7063994104714486,66.06563360492454,4.7552941176470584
10449,4.6518,24.0,6.576427255985268,1.3296500920810312,1409.0,2.5948434622467773,33.46,-117.67,2.778,93010,0.21224348794614614,91.69623507294894,5.2467771639042375
10452,5.0877,26.0,6.097058823529411,1.088235294117647,952.0,2.8,33.46,-117.66,2.881,95555,0.33569658215474196,24.788631398406245,5.008823529411765
10455,4.3603,16.0,5.819371727748691,1.18848167539267,628.0,1.643979057591623,33.49,-117.65,2.488,90067,1.503861686107504,93.429689903713,4.630890052356021
